acousticness,analysis_url,artistPopularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,trackPopularity,track_href,type,uri,valence
0.000287,https://api.spotify.com/v1/audio-analysis/1TmDec3r9DQPY88a2X2JlY,58,0.546,177440,0.959,1TmDec3r9DQPY88a2X2JlY,0.0,2,0.287,-4.635,1,0.151,0,140.095,4,57,https://api.spotify.com/v1/tracks/1TmDec3r9DQPY88a2X2JlY,audio_features,spotify:track:1TmDec3r9DQPY88a2X2JlY,0.392
0.000125,https://api.spotify.com/v1/audio-analysis/4cuNDJEsC4kKs4n26BA5RI,69,0.261,190467,0.972,4cuNDJEsC4kKs4n26BA5RI,5.1e-06,1,0.288,-4.746,0,0.13,0,169.953,4,66,https://api.spotify.com/v1/tracks/4cuNDJEsC4kKs4n26BA5RI,audio_features,spotify:track:4cuNDJEsC4kKs4n26BA5RI,0.499
0.0116,https://api.spotify.com/v1/audio-analysis/6bODP2qIJ5gjPiFWbY0EZu,73,0.487,153400,0.977,6bODP2qIJ5gjPiFWbY0EZu,0.0,4,0.356,-2.479,0,0.0829,0,140.981,4,72,https://api.spotify.com/v1/tracks/6bODP2qIJ5gjPiFWbY0EZu,audio_features,spotify:track:6bODP2qIJ5gjPiFWbY0EZu,0.548
0.0297,https://api.spotify.com/v1/audio-analysis/0ZcQUwVyXgpUepJsvgOYgk,71,0.576,250973,0.955,0ZcQUwVyXgpUepJsvgOYgk,0.0,4,0.054,-3.122,1,0.0458,0,124.972,4,9,https://api.spotify.com/v1/tracks/0ZcQUwVyXgpUepJsvgOYgk,audio_features,spotify:track:0ZcQUwVyXgpUepJsvgOYgk,0.752
0.00329,https://api.spotify.com/v1/audio-analysis/32BE81gjfzIsBUpGqRYtOY,68,0.361,236387,0.988,32BE81gjfzIsBUpGqRYtOY,0.0,8,0.218,-2.735,0,0.08,0,170.117,3,19,https://api.spotify.com/v1/tracks/32BE81gjfzIsBUpGqRYtOY,audio_features,spotify:track:32BE81gjfzIsBUpGqRYtOY,0.521
0.0182,https://api.spotify.com/v1/audio-analysis/0qboAJ5yW2OEZRWfi9jzaR,76,0.217,294640,0.951,0qboAJ5yW2OEZRWfi9jzaR,0.0,4,0.397,-3.463,0,0.14,0,157.601,4,50,https://api.spotify.com/v1/tracks/0qboAJ5yW2OEZRWfi9jzaR,audio_features,spotify:track:0qboAJ5yW2OEZRWfi9jzaR,0.338
3.62e-05,https://api.spotify.com/v1/audio-analysis/7CR0CfMEC6BZBuYLaKSbu9,96,0.271,288093,0.92,7CR0CfMEC6BZBuYLaKSbu9,3.26e-06,5,0.316,-2.89,1,0.0572,0,83.766,4,79,https://api.spotify.com/v1/tracks/7CR0CfMEC6BZBuYLaKSbu9,audio_features,spotify:track:7CR0CfMEC6BZBuYLaKSbu9,0.36
0.00027,https://api.spotify.com/v1/audio-analysis/3zsAME3aA38bPMZtm0KOKZ,69,0.2,294760,0.907,3zsAME3aA38bPMZtm0KOKZ,0.000574,6,0.124,-4.541,0,0.0841,0,105.902,5,58,https://api.spotify.com/v1/tracks/3zsAME3aA38bPMZtm0KOKZ,audio_features,spotify:track:3zsAME3aA38bPMZtm0KOKZ,0.0431
3.34e-05,https://api.spotify.com/v1/audio-analysis/4EuFKpab7bYbS6P9kl4v9Q,68,0.381,199400,0.947,4EuFKpab7bYbS6P9kl4v9Q,0.0,8,0.0784,-2.612,0,0.0571,0,159.937,4,11,https://api.spotify.com/v1/tracks/4EuFKpab7bYbS6P9kl4v9Q,audio_features,spotify:track:4EuFKpab7bYbS6P9kl4v9Q,0.411
0.00298,https://api.spotify.com/v1/audio-analysis/1nMubX5eLqC7yFiSQ5joFW,63,0.238,327589,0.977,1nMubX5eLqC7yFiSQ5joFW,0.0,8,0.0981,-3.405,1,0.143,0,138.404,4,61,https://api.spotify.com/v1/tracks/1nMubX5eLqC7yFiSQ5joFW,audio_features,spotify:track:1nMubX5eLqC7yFiSQ5joFW,0.275
0.00826,https://api.spotify.com/v1/audio-analysis/1B4UY3AHkFihZmowuofZfR,58,0.344,207173,0.956,1B4UY3AHkFihZmowuofZfR,0.0,11,0.103,-3.665,0,0.0698,0,170.165,3,7,https://api.spotify.com/v1/tracks/1B4UY3AHkFihZmowuofZfR,audio_features,spotify:track:1B4UY3AHkFihZmowuofZfR,0.345
0.0614,https://api.spotify.com/v1/audio-analysis/3QzhQ89DjOsDBjf79Fgpew,78,0.193,334400,0.931,3QzhQ89DjOsDBjf79Fgpew,0.0,4,0.13,-3.918,0,0.15,0,179.935,3,71,https://api.spotify.com/v1/tracks/3QzhQ89DjOsDBjf79Fgpew,audio_features,spotify:track:3QzhQ89DjOsDBjf79Fgpew,0.223
0.0282,https://api.spotify.com/v1/audio-analysis/2NyujP3B2W1RpTfI5LzvEW,56,0.196,168053,0.976,2NyujP3B2W1RpTfI5LzvEW,0.0,7,0.303,-2.566,1,0.124,0,197.665,4,0,https://api.spotify.com/v1/tracks/2NyujP3B2W1RpTfI5LzvEW,audio_features,spotify:track:2NyujP3B2W1RpTfI5LzvEW,0.6
0.0583,https://api.spotify.com/v1/audio-analysis/2DdluBZleLq30PlfUAqSD5,76,0.152,275253,0.975,2DdluBZleLq30PlfUAqSD5,0.0,7,0.124,-3.072,0,0.26,0,178.947,3,51,https://api.spotify.com/v1/tracks/2DdluBZleLq30PlfUAqSD5,audio_features,spotify:track:2DdluBZleLq30PlfUAqSD5,0.365
0.0298,https://api.spotify.com/v1/audio-analysis/44Ssjb20kLO6FshLp0gNZE,71,0.405,236253,0.973,44Ssjb20kLO6FshLp0gNZE,0.0,11,0.191,-3.213,0,0.103,0,75.576,4,7,https://api.spotify.com/v1/tracks/44Ssjb20kLO6FshLp0gNZE,audio_features,spotify:track:44Ssjb20kLO6FshLp0gNZE,0.484
0.000487,https://api.spotify.com/v1/audio-analysis/1n0kky8rXeLrPx1y0cPT2o,71,0.376,238020,0.894,1n0kky8rXeLrPx1y0cPT2o,0.00132,5,0.105,-5.305,0,0.0775,0,126.287,4,11,https://api.spotify.com/v1/tracks/1n0kky8rXeLrPx1y0cPT2o,audio_features,spotify:track:1n0kky8rXeLrPx1y0cPT2o,0.0433
4.71e-05,https://api.spotify.com/v1/audio-analysis/3Z1TXmTCI3nqXnOi7MRclW,84,0.465,196653,0.98,3Z1TXmTCI3nqXnOi7MRclW,0.0,10,0.309,-3.709,0,0.167,0,140.026,4,0,https://api.spotify.com/v1/tracks/3Z1TXmTCI3nqXnOi7MRclW,audio_features,spotify:track:3Z1TXmTCI3nqXnOi7MRclW,0.145
0.000263,https://api.spotify.com/v1/audio-analysis/15qf0H31MChhqKr2zvejla,70,0.42,197200,0.983,15qf0H31MChhqKr2zvejla,0.0,10,0.114,-3.437,1,0.113,0,149.958,4,67,https://api.spotify.com/v1/tracks/15qf0H31MChhqKr2zvejla,audio_features,spotify:track:15qf0H31MChhqKr2zvejla,0.513
7.76e-05,https://api.spotify.com/v1/audio-analysis/6KEnGwmF5rAgP9NyZqcYPj,70,0.471,227893,0.988,6KEnGwmF5rAgP9NyZqcYPj,0.0,7,0.302,-3.575,1,0.14,0,138.051,4,66,https://api.spotify.com/v1/tracks/6KEnGwmF5rAgP9NyZqcYPj,audio_features,spotify:track:6KEnGwmF5rAgP9NyZqcYPj,0.282
6.27e-05,https://api.spotify.com/v1/audio-analysis/7F0IyFNW54CrTQ4c9hCc9S,84,0.35,232080,0.956,7F0IyFNW54CrTQ4c9hCc9S,0.000385,7,0.154,-4.121,1,0.147,0,186.434,3,23,https://api.spotify.com/v1/tracks/7F0IyFNW54CrTQ4c9hCc9S,audio_features,spotify:track:7F0IyFNW54CrTQ4c9hCc9S,0.356
0.00546,https://api.spotify.com/v1/audio-analysis/6NEJQrh3CsXTy2rsN0F7rq,58,0.337,186773,0.748,6NEJQrh3CsXTy2rsN0F7rq,0.000261,5,0.339,-14.361,1,0.098,0,169.646,4,0,https://api.spotify.com/v1/tracks/6NEJQrh3CsXTy2rsN0F7rq,audio_features,spotify:track:6NEJQrh3CsXTy2rsN0F7rq,0.246
0.000113,https://api.spotify.com/v1/audio-analysis/4HfCn01uTDmJkoFTFEi9N8,71,0.17,187747,0.968,4HfCn01uTDmJkoFTFEi9N8,0.665,7,0.234,-3.501,1,0.255,0,186.334,4,23,https://api.spotify.com/v1/tracks/4HfCn01uTDmJkoFTFEi9N8,audio_features,spotify:track:4HfCn01uTDmJkoFTFEi9N8,0.0599
8.23e-05,https://api.spotify.com/v1/audio-analysis/5HTEnPtuBlhqd3q0vauCAC,70,0.309,234053,0.922,5HTEnPtuBlhqd3q0vauCAC,0.0147,8,0.226,-3.78,1,0.0759,0,92.473,4,51,https://api.spotify.com/v1/tracks/5HTEnPtuBlhqd3q0vauCAC,audio_features,spotify:track:5HTEnPtuBlhqd3q0vauCAC,0.22
0.00205,https://api.spotify.com/v1/audio-analysis/7glJGLxCFKM8zEATJSAtlG,85,0.438,285787,0.966,7glJGLxCFKM8zEATJSAtlG,5.63e-06,0,0.32,-2.451,1,0.085,0,174.977,1,0,https://api.spotify.com/v1/tracks/7glJGLxCFKM8zEATJSAtlG,audio_features,spotify:track:7glJGLxCFKM8zEATJSAtlG,0.543
0.000374,https://api.spotify.com/v1/audio-analysis/4WqVnqiwJuxbLibMVIhvLX,88,0.233,292500,0.967,4WqVnqiwJuxbLibMVIhvLX,0.000281,4,0.345,-3.975,0,0.203,0,167.829,4,73,https://api.spotify.com/v1/tracks/4WqVnqiwJuxbLibMVIhvLX,audio_features,spotify:track:4WqVnqiwJuxbLibMVIhvLX,0.156
0.00143,https://api.spotify.com/v1/audio-analysis/1ZS0Lgc8Esdg0Bf1JO6KF0,75,0.442,217253,0.972,1ZS0Lgc8Esdg0Bf1JO6KF0,1.37e-06,1,0.0969,-3.03,0,0.107,0,145.003,4,57,https://api.spotify.com/v1/tracks/1ZS0Lgc8Esdg0Bf1JO6KF0,audio_features,spotify:track:1ZS0Lgc8Esdg0Bf1JO6KF0,0.216
0.00011,https://api.spotify.com/v1/audio-analysis/4sYAW9vHuybwBi7k70oSHX,78,0.258,261494,0.988,4sYAW9vHuybwBi7k70oSHX,0.000247,0,0.227,-1.873,1,0.206,0,162.906,3,63,https://api.spotify.com/v1/tracks/4sYAW9vHuybwBi7k70oSHX,audio_features,spotify:track:4sYAW9vHuybwBi7k70oSHX,0.186
0.000436,https://api.spotify.com/v1/audio-analysis/2IUdrdio02r8vdFQMYurKE,69,0.471,122212,0.969,2IUdrdio02r8vdFQMYurKE,0.0196,10,0.357,-3.545,1,0.115,0,150.027,4,12,https://api.spotify.com/v1/tracks/2IUdrdio02r8vdFQMYurKE,audio_features,spotify:track:2IUdrdio02r8vdFQMYurKE,0.177
0.0397,https://api.spotify.com/v1/audio-analysis/5LfFjqx9c83BMXrJVfYT0Y,58,0.486,151960,0.948,5LfFjqx9c83BMXrJVfYT0Y,0.0,9,0.258,-4.61,1,0.208,0,110.033,4,0,https://api.spotify.com/v1/tracks/5LfFjqx9c83BMXrJVfYT0Y,audio_features,spotify:track:5LfFjqx9c83BMXrJVfYT0Y,0.188
0.000226,https://api.spotify.com/v1/audio-analysis/5Cf7rg1PcRZFl6IQR2qK5Q,63,0.466,210707,0.922,5Cf7rg1PcRZFl6IQR2qK5Q,0.00139,2,0.448,-5.218,1,0.0491,0,83.317,4,48,https://api.spotify.com/v1/tracks/5Cf7rg1PcRZFl6IQR2qK5Q,audio_features,spotify:track:5Cf7rg1PcRZFl6IQR2qK5Q,0.317
0.000212,https://api.spotify.com/v1/audio-analysis/5dQj1PfYJsGx1Tn8vZR9Xf,69,0.292,185778,0.932,5dQj1PfYJsGx1Tn8vZR9Xf,0.0631,8,0.228,-3.365,0,0.114,0,131.738,4,69,https://api.spotify.com/v1/tracks/5dQj1PfYJsGx1Tn8vZR9Xf,audio_features,spotify:track:5dQj1PfYJsGx1Tn8vZR9Xf,0.431
0.000244,https://api.spotify.com/v1/audio-analysis/5Ub1e0mniUAfmZYPEqV58H,85,0.27,171773,0.967,5Ub1e0mniUAfmZYPEqV58H,0.139,2,0.24,-5.877,1,0.183,0,185.083,4,28,https://api.spotify.com/v1/tracks/5Ub1e0mniUAfmZYPEqV58H,audio_features,spotify:track:5Ub1e0mniUAfmZYPEqV58H,0.21
0.002,https://api.spotify.com/v1/audio-analysis/3ktCqhJ22dzF2P4MJ0KKWt,71,0.284,370653,0.974,3ktCqhJ22dzF2P4MJ0KKWt,1.38e-05,11,0.21,-4.74,0,0.379,0,112.001,4,53,https://api.spotify.com/v1/tracks/3ktCqhJ22dzF2P4MJ0KKWt,audio_features,spotify:track:3ktCqhJ22dzF2P4MJ0KKWt,0.229
0.000854,https://api.spotify.com/v1/audio-analysis/7hZ1JuwJm4hZsS8IHnKDt3,63,0.207,239880,0.894,7hZ1JuwJm4hZsS8IHnKDt3,2.34e-05,4,0.344,-5.873,0,0.203,0,85.986,3,60,https://api.spotify.com/v1/tracks/7hZ1JuwJm4hZsS8IHnKDt3,audio_features,spotify:track:7hZ1JuwJm4hZsS8IHnKDt3,0.246
0.000133,https://api.spotify.com/v1/audio-analysis/6UZ8PjuMPQI6i7NOImb2mA,75,0.501,147627,0.989,6UZ8PjuMPQI6i7NOImb2mA,1.6e-06,7,0.57,-4.369,1,0.173,0,140.029,4,62,https://api.spotify.com/v1/tracks/6UZ8PjuMPQI6i7NOImb2mA,audio_features,spotify:track:6UZ8PjuMPQI6i7NOImb2mA,0.162
0.000256,https://api.spotify.com/v1/audio-analysis/6G7URf5rGe6MvNoiTtNEP7,35,0.589,209093,0.881,6G7URf5rGe6MvNoiTtNEP7,0.0,0,0.327,-4.62,1,0.0666,0,129.95,4,33,https://api.spotify.com/v1/tracks/6G7URf5rGe6MvNoiTtNEP7,audio_features,spotify:track:6G7URf5rGe6MvNoiTtNEP7,0.709
0.016,https://api.spotify.com/v1/audio-analysis/77vNp4OsXJdDt3OwlQW0HS,88,0.458,204440,0.939,77vNp4OsXJdDt3OwlQW0HS,0.0,5,0.288,-3.702,1,0.115,0,168.158,4,60,https://api.spotify.com/v1/tracks/77vNp4OsXJdDt3OwlQW0HS,audio_features,spotify:track:77vNp4OsXJdDt3OwlQW0HS,0.447
0.000304,https://api.spotify.com/v1/audio-analysis/5ozvYiSPEuhUoHDJBDYN9n,60,0.371,243973,0.978,5ozvYiSPEuhUoHDJBDYN9n,0.0,3,0.37,-4.188,1,0.0873,0,199.841,4,36,https://api.spotify.com/v1/tracks/5ozvYiSPEuhUoHDJBDYN9n,audio_features,spotify:track:5ozvYiSPEuhUoHDJBDYN9n,0.454
0.000524,https://api.spotify.com/v1/audio-analysis/23UoI3jlFiWdo5jadUYo69,71,0.473,267867,0.932,23UoI3jlFiWdo5jadUYo69,0.000361,2,0.101,-3.464,1,0.148,0,159.985,4,45,https://api.spotify.com/v1/tracks/23UoI3jlFiWdo5jadUYo69,audio_features,spotify:track:23UoI3jlFiWdo5jadUYo69,0.327
0.0589,https://api.spotify.com/v1/audio-analysis/20Fh7atcBvxOwVmmBhen9Q,43,0.512,250413,0.906,20Fh7atcBvxOwVmmBhen9Q,0.0,9,0.326,-4.241,0,0.0657,0,148.008,4,47,https://api.spotify.com/v1/tracks/20Fh7atcBvxOwVmmBhen9Q,audio_features,spotify:track:20Fh7atcBvxOwVmmBhen9Q,0.439
3.26e-05,https://api.spotify.com/v1/audio-analysis/5yCHFi4726tIz79nvYAY2k,63,0.105,289440,0.909,5yCHFi4726tIz79nvYAY2k,0.198,0,0.365,-4.246,1,0.074,0,184.8,4,37,https://api.spotify.com/v1/tracks/5yCHFi4726tIz79nvYAY2k,audio_features,spotify:track:5yCHFi4726tIz79nvYAY2k,0.169
0.000244,https://api.spotify.com/v1/audio-analysis/0ShUX5LYFHltP8T7PxRhRm,75,0.399,230091,0.963,0ShUX5LYFHltP8T7PxRhRm,5.16e-06,2,0.279,-3.28,0,0.122,0,148.892,4,62,https://api.spotify.com/v1/tracks/0ShUX5LYFHltP8T7PxRhRm,audio_features,spotify:track:0ShUX5LYFHltP8T7PxRhRm,0.294
0.0014,https://api.spotify.com/v1/audio-analysis/1j8b6BNsHXaAImvIocZqHn,67,0.443,184133,0.936,1j8b6BNsHXaAImvIocZqHn,6.93e-06,7,0.341,-4.901,1,0.12,0,177.161,4,54,https://api.spotify.com/v1/tracks/1j8b6BNsHXaAImvIocZqHn,audio_features,spotify:track:1j8b6BNsHXaAImvIocZqHn,0.337
0.00352,https://api.spotify.com/v1/audio-analysis/1oditvPc1cjhCleCocVlhu,71,0.328,120640,0.986,1oditvPc1cjhCleCocVlhu,0.0,0,0.643,-2.976,1,0.131,0,92.205,4,50,https://api.spotify.com/v1/tracks/1oditvPc1cjhCleCocVlhu,audio_features,spotify:track:1oditvPc1cjhCleCocVlhu,0.207
9.48e-05,https://api.spotify.com/v1/audio-analysis/76lyEmPNd5c3HE68hBHCNB,71,0.186,488400,0.946,76lyEmPNd5c3HE68hBHCNB,0.153,7,0.357,-5.44,1,0.109,0,148.44,4,59,https://api.spotify.com/v1/tracks/76lyEmPNd5c3HE68hBHCNB,audio_features,spotify:track:76lyEmPNd5c3HE68hBHCNB,0.193
0.000642,https://api.spotify.com/v1/audio-analysis/6bCAN3Kweht3A1rJjtmo16,70,0.473,210573,0.969,6bCAN3Kweht3A1rJjtmo16,1.29e-05,9,0.868,-4.456,1,0.112,0,135.033,4,59,https://api.spotify.com/v1/tracks/6bCAN3Kweht3A1rJjtmo16,audio_features,spotify:track:6bCAN3Kweht3A1rJjtmo16,0.391
1.42e-05,https://api.spotify.com/v1/audio-analysis/2TjrXUnR3EnHX6iZGk6DrS,70,0.517,163944,0.994,2TjrXUnR3EnHX6iZGk6DrS,0.023,4,0.381,-1.626,0,0.149,0,124.981,4,57,https://api.spotify.com/v1/tracks/2TjrXUnR3EnHX6iZGk6DrS,audio_features,spotify:track:2TjrXUnR3EnHX6iZGk6DrS,0.176
6.13e-05,https://api.spotify.com/v1/audio-analysis/2tubTkApOwEvNEVtBnSjAO,49,0.448,281221,0.991,2tubTkApOwEvNEVtBnSjAO,0.00532,11,0.0727,-1.846,0,0.245,0,150.025,4,47,https://api.spotify.com/v1/tracks/2tubTkApOwEvNEVtBnSjAO,audio_features,spotify:track:2tubTkApOwEvNEVtBnSjAO,0.0751
0.00239,https://api.spotify.com/v1/audio-analysis/0A0hCCh2MKGuuFDZEc0K8c,49,0.38,152760,0.897,0A0hCCh2MKGuuFDZEc0K8c,0.0,5,0.369,-3.61,0,0.217,0,107.363,4,40,https://api.spotify.com/v1/tracks/0A0hCCh2MKGuuFDZEc0K8c,audio_features,spotify:track:0A0hCCh2MKGuuFDZEc0K8c,0.341
0.00209,https://api.spotify.com/v1/audio-analysis/0eik7LCITjnb8V5yxVVFad,63,0.325,178693,0.972,0eik7LCITjnb8V5yxVVFad,0.0,9,0.247,-3.106,1,0.228,0,170.077,3,50,https://api.spotify.com/v1/tracks/0eik7LCITjnb8V5yxVVFad,audio_features,spotify:track:0eik7LCITjnb8V5yxVVFad,0.133
0.0162,https://api.spotify.com/v1/audio-analysis/6fU4zlmCw9thYnPc4JgQqD,67,0.3,188707,0.914,6fU4zlmCw9thYnPc4JgQqD,0.0,11,0.134,-3.793,0,0.265,0,86.35,4,61,https://api.spotify.com/v1/tracks/6fU4zlmCw9thYnPc4JgQqD,audio_features,spotify:track:6fU4zlmCw9thYnPc4JgQqD,0.109
0.00718,https://api.spotify.com/v1/audio-analysis/6GKhlcZeyEW9Y5ZLZ37HZ3,61,0.327,216293,0.873,6GKhlcZeyEW9Y5ZLZ37HZ3,0.000488,9,0.663,-6.876,0,0.0902,0,109.058,4,1,https://api.spotify.com/v1/tracks/6GKhlcZeyEW9Y5ZLZ37HZ3,audio_features,spotify:track:6GKhlcZeyEW9Y5ZLZ37HZ3,0.219
0.00553,https://api.spotify.com/v1/audio-analysis/3nm9QuvmSfOqIqK89Dxfno,61,0.493,222800,0.659,3nm9QuvmSfOqIqK89Dxfno,0.0,9,0.119,-5.616,1,0.0403,0,92.283,4,3,https://api.spotify.com/v1/tracks/3nm9QuvmSfOqIqK89Dxfno,audio_features,spotify:track:3nm9QuvmSfOqIqK89Dxfno,0.413
0.000395,https://api.spotify.com/v1/audio-analysis/6hv72KU6r9SpODjKNPJklz,61,0.419,221323,0.986,6hv72KU6r9SpODjKNPJklz,5.37e-05,6,0.339,-3.025,1,0.0782,0,170.251,4,1,https://api.spotify.com/v1/tracks/6hv72KU6r9SpODjKNPJklz,audio_features,spotify:track:6hv72KU6r9SpODjKNPJklz,0.663
0.00142,https://api.spotify.com/v1/audio-analysis/0K6E60V2Fb18riHwbbIjrb,78,0.457,524067,0.868,0K6E60V2Fb18riHwbbIjrb,0.00846,4,0.0627,-4.567,1,0.0391,0,174.028,4,73,https://api.spotify.com/v1/tracks/0K6E60V2Fb18riHwbbIjrb,audio_features,spotify:track:0K6E60V2Fb18riHwbbIjrb,0.29
0.000242,https://api.spotify.com/v1/audio-analysis/0qbQt23VE9PiBkhsfJAbLC,58,0.527,242640,0.967,0qbQt23VE9PiBkhsfJAbLC,1.19e-05,2,0.228,-3.475,0,0.17,0,135.147,4,14,https://api.spotify.com/v1/tracks/0qbQt23VE9PiBkhsfJAbLC,audio_features,spotify:track:0qbQt23VE9PiBkhsfJAbLC,0.407
0.000859,https://api.spotify.com/v1/audio-analysis/0pUU0pv9bKqXGpYAvfINXK,75,0.462,213147,0.961,0pUU0pv9bKqXGpYAvfINXK,0.0,1,0.219,-3.414,0,0.0897,0,136.018,4,64,https://api.spotify.com/v1/tracks/0pUU0pv9bKqXGpYAvfINXK,audio_features,spotify:track:0pUU0pv9bKqXGpYAvfINXK,0.479
0.00418,https://api.spotify.com/v1/audio-analysis/7n70qPKhBy60qTgvTgTZ7g,75,0.329,205933,0.883,7n70qPKhBy60qTgvTgTZ7g,0.0,2,0.294,-4.707,1,0.124,0,184.733,4,66,https://api.spotify.com/v1/tracks/7n70qPKhBy60qTgvTgTZ7g,audio_features,spotify:track:7n70qPKhBy60qTgvTgTZ7g,0.409
0.000241,https://api.spotify.com/v1/audio-analysis/0z4sFQ2yzLbjzSsNC5qAkD,70,0.45,242978,0.986,0z4sFQ2yzLbjzSsNC5qAkD,0.0018,6,0.158,-2.932,1,0.281,0,143.036,4,60,https://api.spotify.com/v1/tracks/0z4sFQ2yzLbjzSsNC5qAkD,audio_features,spotify:track:0z4sFQ2yzLbjzSsNC5qAkD,0.183
0.033,https://api.spotify.com/v1/audio-analysis/1XDleb5NksSab3NmUAlvz6,70,0.261,230547,0.974,1XDleb5NksSab3NmUAlvz6,0.0,5,0.264,-2.606,1,0.157,0,140.133,4,58,https://api.spotify.com/v1/tracks/1XDleb5NksSab3NmUAlvz6,audio_features,spotify:track:1XDleb5NksSab3NmUAlvz6,0.195
4.13e-05,https://api.spotify.com/v1/audio-analysis/0CsngWR4MiYHiDbBebVxql,68,0.287,185333,0.98,0CsngWR4MiYHiDbBebVxql,0.535,7,0.11,-4.326,0,0.0605,0,119.495,4,75,https://api.spotify.com/v1/tracks/0CsngWR4MiYHiDbBebVxql,audio_features,spotify:track:0CsngWR4MiYHiDbBebVxql,0.334
3.43e-05,https://api.spotify.com/v1/audio-analysis/00WVclSOdTPuLYTott68Wl,60,0.386,236378,0.888,00WVclSOdTPuLYTott68Wl,0.0904,9,0.0692,-5.528,1,0.0635,0,75.508,4,61,https://api.spotify.com/v1/tracks/00WVclSOdTPuLYTott68Wl,audio_features,spotify:track:00WVclSOdTPuLYTott68Wl,0.374
0.00027,https://api.spotify.com/v1/audio-analysis/3LAmWRG1lqLOBKL5oEh2Bz,75,0.448,228893,0.964,3LAmWRG1lqLOBKL5oEh2Bz,0.00213,3,0.221,-3.688,0,0.127,0,169.99,4,65,https://api.spotify.com/v1/tracks/3LAmWRG1lqLOBKL5oEh2Bz,audio_features,spotify:track:3LAmWRG1lqLOBKL5oEh2Bz,0.321
7.35e-05,https://api.spotify.com/v1/audio-analysis/1fTNpl2mxqHVlLqRNbyDhR,40,0.241,180840,0.97,1fTNpl2mxqHVlLqRNbyDhR,0.0,10,0.904,-4.246,0,0.104,0,159.93,4,52,https://api.spotify.com/v1/tracks/1fTNpl2mxqHVlLqRNbyDhR,audio_features,spotify:track:1fTNpl2mxqHVlLqRNbyDhR,0.621
6.37e-05,https://api.spotify.com/v1/audio-analysis/1HAypy5lcqO8vcN7vSVz7h,72,0.383,235786,0.97,1HAypy5lcqO8vcN7vSVz7h,7.55e-05,11,0.355,-3.397,0,0.0913,0,75.024,4,44,https://api.spotify.com/v1/tracks/1HAypy5lcqO8vcN7vSVz7h,audio_features,spotify:track:1HAypy5lcqO8vcN7vSVz7h,0.426
0.0112,https://api.spotify.com/v1/audio-analysis/6y7VqIxnoVVuCfxHSYVcHi,64,0.405,179105,0.941,6y7VqIxnoVVuCfxHSYVcHi,0.000134,3,0.534,-5.364,0,0.137,0,156.845,3,59,https://api.spotify.com/v1/tracks/6y7VqIxnoVVuCfxHSYVcHi,audio_features,spotify:track:6y7VqIxnoVVuCfxHSYVcHi,0.249
0.00194,https://api.spotify.com/v1/audio-analysis/6dfi3wMCvDOyJdC1ZnadxK,84,0.188,216178,0.949,6dfi3wMCvDOyJdC1ZnadxK,6.22e-06,8,0.366,-4.372,1,0.206,0,175.106,4,69,https://api.spotify.com/v1/tracks/6dfi3wMCvDOyJdC1ZnadxK,audio_features,spotify:track:6dfi3wMCvDOyJdC1ZnadxK,0.0608
0.000307,https://api.spotify.com/v1/audio-analysis/1AWIeQDJjidnX3FovzQxjW,67,0.453,232739,0.928,1AWIeQDJjidnX3FovzQxjW,1.68e-05,8,0.176,-3.071,0,0.0896,0,130.075,4,74,https://api.spotify.com/v1/tracks/1AWIeQDJjidnX3FovzQxjW,audio_features,spotify:track:1AWIeQDJjidnX3FovzQxjW,0.151
9.83e-05,https://api.spotify.com/v1/audio-analysis/5U2p81vdlp2saDTIvk0Lnb,80,0.412,207587,0.823,5U2p81vdlp2saDTIvk0Lnb,8.15e-05,4,0.153,-2.572,0,0.0323,0,154.117,4,64,https://api.spotify.com/v1/tracks/5U2p81vdlp2saDTIvk0Lnb,audio_features,spotify:track:5U2p81vdlp2saDTIvk0Lnb,0.162
0.00136,https://api.spotify.com/v1/audio-analysis/7ggui6l9tJaUixcqr7pQIK,61,0.424,273507,0.917,7ggui6l9tJaUixcqr7pQIK,0.0,7,0.0501,-5.593,1,0.109,0,101.012,4,60,https://api.spotify.com/v1/tracks/7ggui6l9tJaUixcqr7pQIK,audio_features,spotify:track:7ggui6l9tJaUixcqr7pQIK,0.197
0.000166,https://api.spotify.com/v1/audio-analysis/2QYqQjdPyBlj6ad9OvM3Yb,61,0.352,228733,0.918,2QYqQjdPyBlj6ad9OvM3Yb,0.0329,9,0.129,-4.718,0,0.0854,0,115.05,4,55,https://api.spotify.com/v1/tracks/2QYqQjdPyBlj6ad9OvM3Yb,audio_features,spotify:track:2QYqQjdPyBlj6ad9OvM3Yb,0.331
0.000693,https://api.spotify.com/v1/audio-analysis/2hhoNLdlty2A8iGnvEIuyO,85,0.238,192581,0.931,2hhoNLdlty2A8iGnvEIuyO,0.0,1,0.258,-2.099,0,0.0634,0,118.854,4,78,https://api.spotify.com/v1/tracks/2hhoNLdlty2A8iGnvEIuyO,audio_features,spotify:track:2hhoNLdlty2A8iGnvEIuyO,0.712
